respondent_id,Age,Sex,Ethnicity simplified,Political spectrum (us),Student status,Employment status
0954dc78cd0be39196a4bed8cb151391,22,Female,White,Conservative,Yes,Part-Time
d879d5ec63ed54db0fbda46848a9b82c,47,Male,White,Conservative,No,Full-Time
cba4448ae0241b9fd014c356dedb9959,48,Female,White,Conservative,No,Full-Time
3faa274b23ce3debbc2e5877e4319a33,32,Female,White,Conservative,No,Full-Time
9d6926106a3aacca1ba425e75c6cc70f,33,Male,White,Conservative,No,Unemployed (and job seeking)
684c6bf6455c92fdd2a51547e061c837,19,Male,Mixed,Conservative,Yes,Part-Time
6b4fac892bb38f8dcbeba790dcf0cf92,39,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
e089a13cabdc9b17f9b0cc8c018e1b5b,46,Female,White,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
f665d07b817db318108622d80a6c1408,18,Male,Asian,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
30025521fea8d8e039f5906821bbed46,44,Female,Black,Conservative,No,Full-Time
8c0e2cbb31f553719c7131cfcc3a0343,24,Male,White,Conservative,No,Full-Time
d67c499461d19d238c1788995dd14560,34,Male,Mixed,Conservative,No,Full-Time
e27db0c0b9944d0ad221a395f41b836c,47,Female,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
7bfefeabfeccb4002eef3ebcf525771f,61,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
26938df4376c56db3994ced4756b24aa,34,Male,White,Conservative,No,Unemployed (and job seeking)
86a9de42903197f6f9900ee320bd44b6,40,Male,White,Conservative,Yes,Full-Time
eb2bbfa739b3abe378523cdc898915cb,64,Female,White,Conservative,No,Full-Time
a34f1e73f2479144f149254ff3e7545b,38,Female,White,Conservative,No,Part-Time
54e8abc453851e8316ad850889fffcc0,40,Female,White,Conservative,No,Full-Time
41a06a6e07d2c99a4e593daf49fef92d,32,Female,White,Conservative,No,Full-Time
d3bf22ad5eea3caa9051dad7166b77c3,26,Male,White,Conservative,No,Unemployed (and job seeking)
aeee21ecd0c2931f798cade86ee575ed,40,Female,White,Conservative,No,Full-Time
17a233642c9ed43cb02f6c755749871e,73,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
db96393f0ea9a49d00ac254624478864,36,Female,White,Conservative,No,Full-Time
dca94e04a44ba29586b01e0b4d0274a8,56,Female,Other,Conservative,No,Part-Time
023a3176423172b0dcae9e5e7470c7c1,39,Male,White,Conservative,Yes,Unemployed (and job seeking)
66c27ec7ab319f1bac52e85fd19e1cfe,33,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a8acafb572e5f1710d66a4c6fc812d6a,56,Female,White,Conservative,No,Full-Time
b7263736ee473dc73f9a0b93210042ca,30,Female,Black,Conservative,No,Part-Time
875a3975455b04055d437823bb144c44,33,Female,White,Conservative,No,Full-Time
4aee7fad9b6e5e39d2b134ae124ad566,40,Male,White,Conservative,No,Unemployed (and job seeking)
010bfa381070e0758cecd3246aab47ac,40,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
ad6365592cb472b534629f687c8a2ded,44,Female,White,Conservative,No,Part-Time
3ab82490be1375d0491f97bba0bb1002,48,Female,White,Conservative,No,Part-Time
6b1e7d1b9ba25eea348b0ce67fdf7369,59,Female,White,Conservative,No,Full-Time
047cdf3d0d6ac5c8ab0c01a6ea16095d,24,Female,White,Conservative,Yes,Full-Time
9fd899719c28b6250c370ddfbc9c5424,49,Female,White,Conservative,No,Full-Time
0386a63912099336c9799c2a0c21e37d,40,Male,White,Conservative,Yes,Full-Time
6473f0bb709464eef34e0c439ab606d7,29,Female,White,Conservative,No,Full-Time
bfac8b6bb67f8d6fa1d0fecb6cdacabb,41,Male,White,Conservative,No,Full-Time
1b7d6c0026cfe892befde79fe2e53fa8,57,Male,White,Conservative,No,Full-Time
0979faa349e4b4d7f53e1a44b7c19715,64,Male,White,Conservative,No,Full-Time
a95ae3ef708f17fbe09a9af52bd6149c,21,Female,White,Conservative,No,Full-Time
7b7b54ecd14dca059f49f96a06fb0a44,25,Female,Black,Conservative,Yes,Unemployed (and job seeking)
a91fadcd74d346c3b7c654910678edd8,31,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
07eaf6efd42915528c99695134c2470a,27,Male,White,Conservative,No,Full-Time
e43cea823a676303292707338a74cba4,41,Male,White,Conservative,No,Full-Time
b5a812cf751f499085e771b165c17112,46,Female,Asian,Conservative,No,Part-Time
ab7532453db36755f8194276353a8fda,32,Female,White,Conservative,No,Other
f54ee43e7e880f5d234371be7f796dec,26,Female,Other,Conservative,No,Other
7686e30c88b0e74eed10fb46a4ef3640,37,Female,White,Conservative,No,Part-Time
58eb05d3a6dc74619c8334fdec7de68c,36,Male,Other,Conservative,No,Full-Time
ebe020cd3fb45abd5e3824a2ac5216f9,37,Female,White,Conservative,No,Unemployed (and job seeking)
ec87718141e3800aa3384e30c1cb1105,21,Male,White,Conservative,No,Part-Time
486fba4089fc92b99e4b9b5ca02118af,19,Female,Mixed,Conservative,No,Unemployed (and job seeking)
59a0718f51448c1214688f501945bdd2,78,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
410f75c6205fbf505dbc1f8bc3b725b9,34,Female,White,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2da5008368f478ddacd82b39de82808e,47,Female,White,Conservative,No,Full-Time
529ef623d0dfab86cba6ae8ab74353ba,56,Female,White,Conservative,No,Full-Time
4ee0fc451da46932251c428fe6a1390e,39,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100cb5a417a31d7804b35915d7c60a1b,48,Female,White,Conservative,No,Unemployed (and job seeking)
e58de6415e85381d04a4ab9f569276f2,24,Male,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
92e5c2dac52d6d91d01c7ef73e10968e,53,Male,White,Conservative,No,Full-Time
501406137bc65ece1418c6756bb3049c,44,Female,White,Conservative,No,Full-Time
24cfdcacbbccfe817ad5774dfcc33bd8,20,Male,White,Conservative,Yes,Part-Time
167b88564af0f11edfee63e11863ed04,28,Male,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
f4b55a9394c80516f10e2e798ea24c4e,31,Female,Black,Conservative,No,Unemployed (and job seeking)
b1565d7c5b162c1322d5d5295f421976,46,Female,White,Conservative,No,Part-Time
57c464b0f7fc63d530490e772736b9cc,45,Female,White,Conservative,No,Full-Time
d8a49565393c6ddf18e992d390f3a953,34,Female,White,Conservative,No,DATA_EXPIRED
e22c223474b6e146e8a9037d0d665dfd,51,Female,White,Conservative,No,Full-Time
8f9719ca8e31f8345cc6f4a074448d06,50,Female,White,Conservative,No,Full-Time
05de5fdc7995b03857b0fe34a107afdb,37,Female,White,Conservative,No,Part-Time
c68e7956ecac10c1d67169bf0062bfa2,21,Female,White,Conservative,No,Unemployed (and job seeking)
6a9fb7c245c0d278d2ee8d81fa84b1b0,28,Female,White,Conservative,No,Full-Time
d2e74d99ddfd132bba801718ae39f70d,42,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4ff3fda457020b90fa279d05b446bc46,38,Female,Asian,Conservative,No,Full-Time
b9e68292beb3c6a24eb08ffc9bc9485a,28,Male,Mixed,Conservative,No,Unemployed (and job seeking)
0985578907a02a50353dc978c511f5d9,22,Female,White,Conservative,Yes,DATA_EXPIRED
9a14a0d8f283db3e84bb4f1eb4000e12,50,Female,White,Conservative,DATA_EXPIRED,DATA_EXPIRED
78cbf53388bef561c6e27e303f14ac68,26,Male,White,Conservative,No,Full-Time
85ea12d854ee789cf4e85f1a05860b5c,61,Female,White,Conservative,No,Part-Time
bac2dbc944442d70da3df25b34ee721d,45,Female,White,Conservative,No,Full-Time
d5fc5a4f6f5d2495e8ebf3fcea7ba674,73,Female,White,Conservative,No,Other
651b3674f0492da499727bd9fe3d0d20,59,Female,White,Conservative,No,Part-Time
f47f3bfc14704f73016f212bddcdc241,65,Female,White,Conservative,No,Part-Time
d40586cbc6739e0b5cc9cbece7cb6839,34,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
c4a9000b12a2d6635bc7e5a807f15b8a,32,Female,White,Conservative,No,Part-Time
55130bcf4afefc0fdd1d4337315696cd,18,Male,White,Conservative,Yes,Unemployed (and job seeking)
d02db54883cb5927c68dec4bbf5d6ad0,22,Male,Asian,Conservative,No,Full-Time
acdff5f10cf14773e04720a01e236609,41,Female,White,Conservative,No,Full-Time
23197e0ee3087d32640982a1f2cf4f25,23,Male,White,Conservative,Yes,Full-Time
072e4727bdc8e170a9390602e47a698b,52,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
97eda252adf6086efec437f61916e56d,54,Male,White,Conservative,No,Full-Time
048e1a867df9015edd2094767955cb86,33,Female,White,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6778b6b566cb83bc8b1c8a84fc4ddfdf,34,Female,White,Conservative,Yes,Full-Time
a2b99bc90f87e043499cc1a64bc7b3a6,44,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
587b2ed301a1f751cd16d34579c78435,35,Female,Black,Conservative,No,Part-Time
c7f43dd730f463515d5e38b8d683675f,23,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3dcb54dded9d804bc168d035ff6262fd,24,Female,White,Conservative,No,Full-Time
328fad69bd592f8cedb13ae1e94a85b2,33,Female,Mixed,Conservative,Yes,Full-Time
5a11a8813ce123e32cd6a24c48743b22,45,Female,White,Conservative,Yes,Part-Time
5801eac433a74bc12c0d7cfb6d5b4e89,60,Male,White,Conservative,No,Full-Time
0eba25498cd45a481e5da0986d9f2881,42,Male,White,Conservative,No,Full-Time
7ebc1ada7bf36269501537e65a41030e,46,Male,White,Conservative,No,Full-Time
e65e0aa1f3cc7bc7dbac50f59271998c,46,Female,White,Conservative,No,Part-Time
13b52b1852286426a72dd45318a2308c,52,Male,White,Conservative,No,Full-Time
fabec7e3a2c4f5cfae71107fac7cd199,36,Male,White,Conservative,No,Unemployed (and job seeking)
dbe9b940aaf6e392557678712e0cc5c9,22,Male,White,Conservative,Yes,Full-Time
763789ca166d413f5ae9b4f68b17b608,54,Female,White,Conservative,No,Unemployed (and job seeking)
69b80243daaf27339ed9b25f72dcdd1e,19,Male,White,Conservative,Yes,Unemployed (and job seeking)
7da3ccfef1416c78bd1eaaaba9bd667f,66,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4f28d60b1272d92228668541426a80c3,56,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
0d02d757992715e01cc3a3b4aabecea0,43,Female,White,Conservative,No,Part-Time
d1810ef878177fb0c72f034ea9f321de,26,Female,Black,Conservative,No,Other
e8dff99732bc17f4c65685cd8b888b45,49,Male,White,Conservative,DATA_EXPIRED,Full-Time
dcff53269e91f58713053aa971960e41,50,Female,White,Conservative,Yes,Other
24736cc5480d23ca256dd694fbb1cbcf,21,Male,Asian,Conservative,Yes,Part-Time
26f6c02c5468a9ab145b24e42b763dca,21,Male,Mixed,Conservative,Yes,Due to start a new job within the next month
472720c64b911acfd093fe23cc467aa7,49,Female,White,Conservative,No,Part-Time
7a46744aa92616f72c097f6fc0db6613,28,Male,White,Conservative,Yes,Full-Time
288c670a460abd2cbfcad5d95b4414be,52,Male,White,Conservative,No,Part-Time
2e3a2c5c5d6f49128f612dc705d673fe,47,Male,Black,Conservative,No,Part-Time
284d4c137931ba70da8e7de0a20333c2,67,Female,White,Conservative,No,Part-Time
be92d0924c4d7715bbd22c667c44f843,24,Male,White,Conservative,No,Unemployed (and job seeking)
eaf6c2d85763e92bd17418fa5dead914,20,Male,White,Conservative,No,Full-Time
f012286c5a96a2dbe7d15c148c6d1544,36,Male,White,Conservative,No,Full-Time
e3887c1c9138354b2ae1565efa42b3dc,32,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
f492afa562182d215c2cddff8d782997,35,Female,White,Conservative,No,Full-Time
a3ee8687945ca62f4cf164975c21b841,19,Male,White,Conservative,Yes,Unemployed (and job seeking)
7cbe7da527d47ad2f345b13d536c7b1c,40,Female,Mixed,Conservative,No,Unemployed (and job seeking)
c2e2044e7f9e9ea2d315494f052ccb37,38,Female,Black,Conservative,No,Unemployed (and job seeking)
a3d9de2bcf2724eade7e2abc80663f39,65,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7f4f5e141851a47c0430d6ff1cf9ce8d,41,Female,Black,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9bb9dc8c89fe133927072acfaa261626,62,Female,White,Conservative,No,Part-Time
9ecda461e39019587b8456913c9d1210,45,Male,White,Conservative,No,Full-Time
605fee2b28c14b275eae06a9065082f7,21,Female,White,Conservative,Yes,Part-Time
d57985bbe622b244155552ff2fe60417,41,Female,White,Conservative,No,Full-Time
383e81c93859d960c24a029fa39424bb,28,Male,White,Conservative,Yes,Full-Time
c775a9dd18cb21f14afff7b23f2e5c96,51,Female,White,Conservative,No,Part-Time
39aaa342c0477918ff7c7d2918dbc406,35,Female,White,Conservative,No,Full-Time
2bfe1d65ef9548212084bea4829476a5,67,Male,White,Conservative,No,Full-Time
74139d3f7ef55309089c689bdb9335db,65,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
48893282509064d5a8bff17a54369855,38,Male,White,Conservative,No,Full-Time
eea8bb229255d92f739526b90d33305e,22,Male,White,Conservative,No,Part-Time
f11732bb671f036e6510bb502834f79f,18,Male,Asian,Conservative,Yes,Unemployed (and job seeking)
9587867a336bd47a472185d234910e68,38,Female,White,Conservative,No,Full-Time
186fdaf17f0e59c95b1eebf4f27b368c,34,Male,Other,Conservative,Yes,Full-Time
d9742aca8b5933b662e2f4251ede7dcf,34,Male,Black,Conservative,No,Full-Time
85c48f45ab3a2d17550f17f571d2cb31,39,Male,White,Conservative,No,Part-Time
436c62fda48106f84ffbc6002919acb1,43,Male,White,Conservative,No,Unemployed (and job seeking)
25558c38eb33744e488109e9c0f6c202,55,Male,Black,Conservative,No,Unemployed (and job seeking)
57de433d07b23673023ab69f6a0628c6,18,Female,Other,Conservative,Yes,Unemployed (and job seeking)
bd1d79e4f05672d8738b3f5fb4abf55f,27,Male,White,Conservative,No,Unemployed (and job seeking)
fd930ad2811ff656fe1ed8c07289bfd9,60,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
e8cb6444196c0d7f645315cbe7506b36,22,Female,White,Conservative,Yes,Unemployed (and job seeking)
68db7058239862ce39683ef5e92aa923,44,Female,White,Conservative,Yes,Full-Time
8773c526f4a35c08102df10ef24cb4d6,62,Male,White,Conservative,No,Full-Time
6d4b6aff1a72f25cbaa805b6e47e85c0,71,Female,White,Conservative,No,Part-Time
8a3edcbac6bab967a00bfd3b7e686210,35,Female,Black,Conservative,Yes,Unemployed (and job seeking)
999788f80a06e353cd13ec8b72d34e76,66,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
172436e87533332cad8e2c8efb30d0eb,44,Female,Black,Conservative,No,DATA_EXPIRED
513864fec331a32b29dfb8b5aa4fae70,33,Male,Other,Conservative,No,Part-Time
9917b341bf1ad34f84be2537833c3107,37,Male,Other,Conservative,Yes,Full-Time
eb32e396f451cfd5e59c05579133052e,68,Female,White,Conservative,No,Full-Time
081308d7836a279d07c7a06cbf1e8570,49,Female,White,Conservative,No,Full-Time
a260c09d5cf65a315a06a220c91b4b5d,30,Male,Other,Conservative,No,Unemployed (and job seeking)
86b28c7c9fbbf8619910cdef14a533ec,41,Female,Black,Conservative,Yes,Unemployed (and job seeking)
9869203324a4daf2964a7fd1b0ab5370,52,Female,White,Conservative,No,Full-Time
65bf31a15cbb2a2c85e42ee381e6c0d4,46,Male,White,Conservative,No,Unemployed (and job seeking)
b3967339a8501a4bd06a903f97fb0670,56,Female,White,Conservative,No,Full-Time
bec572b1f1bbec3e58dd1cec89488956,30,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6d1574d1e02c895c1287f707a5e54511,50,Female,Mixed,Conservative,No,Part-Time
a4d15b62fc31c7c5fb1871f8ba3f43a5,21,Female,White,Conservative,Yes,Unemployed (and job seeking)
2de7d910de70a6261ab19a527018a36e,36,Female,White,Conservative,No,Full-Time
4b85e5031cb92a2cc5fba92cef598b5b,22,Male,Asian,Conservative,No,Full-Time
743686bd068169fec16ef54262278c65,56,Female,White,Conservative,No,Full-Time
c220d666fc665fd5e5a7b28539f16089,61,Female,White,Conservative,No,Full-Time
488149a2f4a4808af914a5ddf0ea207d,25,Male,Mixed,Conservative,No,Full-Time
035781beee8680fc1dd0831f16e5c278,24,Female,Mixed,Conservative,No,Full-Time
e69d2b946263caadea555e089ee66565,40,Male,Black,Conservative,No,Full-Time
522ecbcb0b7780bf4edc8d9edd7c758c,28,Female,Black,Conservative,Yes,Part-Time
db579b2ebea4b90d75d839a0591ddd9e,57,Female,White,Conservative,No,DATA_EXPIRED
76759945118ed47e2e1d3fb7e6c57bda,46,Male,White,Conservative,No,Full-Time
6f6bf9a0b17a0eabb05042c84b07b0c2,30,Male,Mixed,Conservative,No,Full-Time
c2589a882cdd30396b11f6c080e6ab64,31,Female,Mixed,Conservative,No,Other
eb8bffa80b8e45a2f2c0e37effd22f33,49,Prefer not to say,Prefer not to say,Conservative,No,Other
ee8493f7f5de1997bd4ed32b1a115b2d,43,Female,White,Conservative,No,DATA_EXPIRED
1009ce8378f880b137a3380ba2924377,24,Female,Black,Conservative,Yes,Unemployed (and job seeking)
e9906c83ac2bc69743803eb2cbc8a70f,37,Male,White,Conservative,No,Full-Time
7ab290a7389f20cad33f8aa02e441bf8,39,Female,White,Conservative,No,Part-Time
a89cfe94a108ec9c2790d1cb38128d72,51,Male,Prefer not to say,Conservative,No,Unemployed (and job seeking)
b29ef894ed63c94b17c5da0e2cf8cf97,22,Male,Black,Conservative,Yes,Unemployed (and job seeking)
93ee9b61957836267a4ff7983e0d17c4,47,Male,Other,Conservative,No,Part-Time
6a66b7cbce32a44be6cd548a9c4b56cb,27,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
583cdeb15788f0ca59a8a0c45197644a,31,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6a8c326ec4d073c25cb4c1f79ccb0a44,36,Female,White,Conservative,No,Full-Time
0e939f00654aa232e1b1819bf261545c,34,Male,White,Conservative,No,Part-Time
8f3a208a6f1caeb4c8e8da7f2620c8fc,23,Male,White,Conservative,Yes,Part-Time
756aef7b992b7d769a58ac2fd7d696d2,34,Male,White,Conservative,No,Full-Time
75c1cab24f9b28de93dc112d293ff1e8,46,Female,White,Conservative,Yes,Unemployed (and job seeking)
af4801bfe96978efb5e85df8dba97d1d,35,Female,Black,Conservative,Yes,Full-Time
a63ddd072e270caec9a77e12c485e8f5,46,Female,Asian,Conservative,No,Part-Time
c47ba40e0e0624eeac590df72dd010ea,21,Female,White,Conservative,Yes,Unemployed (and job seeking)
23287ee379f6d990aa317496d4272091,57,Male,Asian,Conservative,No,Full-Time
0de16ec810f031e833d68de4547e89f6,29,Male,White,Conservative,Yes,Unemployed (and job seeking)
b158e382d56f86065b61f763ac3e8f3d,35,Female,White,Conservative,No,Full-Time
f7330a8a59b6aee2911d741801d14683,60,Female,Black,Conservative,No,Full-Time
7cd5ad7f29bf0f9069c5ded5c4d8d5a0,37,Female,White,Conservative,Yes,Full-Time
ab101b89a25e45158aae772c89e30db1,44,Female,Asian,Conservative,No,Full-Time
7904a2704cb7c150a3f618a8fa0adb28,44,Female,White,Conservative,No,Full-Time
8e1b92a479295cecd4004b93789fd2ca,22,Male,White,Conservative,Yes,Part-Time
d5328f0d688b5c29312accac26f94365,29,Male,White,Conservative,No,Full-Time
a8a78b21cf33b90820052b9399dbf1a5,27,Female,White,Conservative,No,Full-Time
6a0fdf8af78dd2540dad869368f9f7f7,57,Male,White,Conservative,No,Part-Time
b1dd4497fead5adac81dabd2d0a71c29,37,Male,White,Conservative,No,Unemployed (and job seeking)
f3a46637914e25ac0171b38dc7d5cdb2,42,Male,White,Conservative,No,Unemployed (and job seeking)
3539c7e83877ae78e5bebf47207d0264,40,Male,White,Conservative,No,Part-Time
423541d657a3c003a5c579643cd7b3e4,41,Female,Mixed,Conservative,No,Full-Time
7bb4c3289726a44684c3497927231b4f,39,Male,White,Conservative,No,Full-Time
1f20dab76cdec0194491d7e0c131bcac,29,Female,White,Conservative,No,Full-Time
8ffb1f8d4b28259ea917a737b0754748,61,Female,White,Conservative,No,Full-Time
14b50ed24fa77a8aab2994dc539603f8,38,Female,White,Conservative,No,Other
6bfe1787436d3283a886646a6bb15fc0,35,Male,White,Conservative,No,Unemployed (and job seeking)
2df0c311ba7ff08424994a4f020d1d50,33,Male,Mixed,Conservative,Yes,Full-Time
8d2c0a6b56a48927e8ed5b483d7cbb48,38,Male,Mixed,Conservative,No,Other
ce51f110e73a5f8624c94e2e2db88d0a,29,Female,White,Conservative,Yes,Part-Time
ae7cb654fa332e9ba4352afbd35c3af0,22,Male,Black,Conservative,Yes,Part-Time
58dee95ff762cceacf4c2085a9859162,26,Female,White,Conservative,Yes,Full-Time
24922d63071394d54fc9745a41d334a1,53,Female,White,Conservative,No,Full-Time
d14dbba787df9fbacf52ab8d262426d8,58,Male,White,Conservative,No,Other
d1fd0b28da95b770e78d54b623ea7dd4,40,Male,White,Conservative,No,Full-Time
d377762ed06b6ce6df1f42f4611c07e4,42,Female,Black,Conservative,No,Full-Time
98a0b5e4a772ff3b9ad7af26938897b3,53,Female,White,Conservative,No,Part-Time
48e6677bde7b5a1746cb6bd0f28048c5,36,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7fb1e898577eca7c1b9d39dcce5dbd33,36,Male,White,Conservative,No,Full-Time
ccd27fe04adf78d6774daeb7d689878b,46,Female,White,Conservative,No,Full-Time
769e6321a7da9a53af173d22a73cf3bd,28,Male,White,Conservative,No,Full-Time
5d6fb013a1f1bcedb554796f7a4aa622,25,Male,White,Conservative,No,Full-Time
5faac5d8c1b2ac42629767ff5d40f1ac,26,Male,White,Conservative,No,Full-Time
f4f14f4d1a087fa2ec6c2751e9d738de,56,Male,White,Conservative,No,Full-Time
65703dda8792640c27fd9b438d2a28c7,52,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
bc5078b4f38a06507ea225ba0922760a,20,Male,Other,Conservative,No,Other
a82d33530d1c4bfa2e5f9c75eb72753c,28,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a11d97d28193d122b305c664db45c108,61,Female,White,Conservative,No,Part-Time
53440f620ea9fccf3fd481d82ecf1fac,28,Male,White,Conservative,Yes,Other
d6be9725a3ef747b07129eab57c7a030,22,Female,White,Conservative,Yes,Part-Time
92501fd0403196bf6757c07fcb9c2e04,67,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a29983c0ce1a2596a58a6c4c331f9058,30,Male,White,Conservative,No,Full-Time
2cb130bee460f48afb0f409a3185c1c7,38,Male,Black,Conservative,No,Part-Time
33b1c3112e5fbd0f507e79d8b5e3f090,45,Male,White,Conservative,No,Full-Time
41bcfdd8bc2e52c7c7d720530ffb2504,43,Female,White,Conservative,No,Full-Time
3bd6ebece7a3a72061a0817910a53642,34,Male,White,Conservative,No,Part-Time
3fad84cf555e2b4893ddb9ee35796a80,33,Male,White,Conservative,No,Full-Time
311167d02471bf5a9af9d9cfd2191f49,25,Male,White,Conservative,No,Unemployed (and job seeking)
1c26c83fdb9fb0f0f210daa51166d0d0,53,Female,Mixed,Conservative,No,DATA_EXPIRED
5033d9697e28b061ddabbb47a936adcf,34,Male,Black,Conservative,Yes,Full-Time
39a56b9378f910ddaf31667ac1cf2dc6,46,Male,White,Conservative,No,Full-Time
8fb4df5140cf3be6e88ee51ef02b72cf,46,Female,Asian,Conservative,No,Unemployed (and job seeking)
7b48d657de012db68df115626ecc0a48,37,Female,White,Conservative,No,Full-Time
2eef42669ac7b9ff108e29002f857c79,56,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
56af2b51c0f4f20169e83c9e28e66a95,34,Male,White,Conservative,No,Full-Time
b5d3a320dbbe2aba9b83122c120b5359,33,Female,Asian,Conservative,No,Full-Time
acca25a469ce6d0e1716c5fca9de2475,24,Male,Mixed,Conservative,Yes,Other
1d654bb768b4d8ed292080a0c42f44fd,19,Male,Other,Conservative,Yes,Unemployed (and job seeking)
6002c61cea6edabd7840decdc816c2b9,64,Male,White,Conservative,No,Full-Time
ff6b2dcfaeca58445891d179109ae072,55,Female,White,Conservative,No,Part-Time
0e9b789587a3fbc889a9b295a211d25f,26,Male,White,Conservative,No,Unemployed (and job seeking)
7c0946e25d5bc9981bf11c22cbdbaf60,48,Female,Black,Conservative,No,Full-Time
02151e3b31c6e5ae7b6fd8a2091ef2c9,31,Male,White,Conservative,No,Full-Time
c2deb4233a6bbb5b337fdb55f888f89a,39,Male,Black,Conservative,Yes,Full-Time
4434361c5575d58c60e1456094e87ec2,51,Female,White,Conservative,No,Full-Time
9a3e1a682484e3b06ab0d976fecbc489,34,Male,White,Conservative,No,Full-Time
6c948c5a7d8e303dd7599bc82505eb2b,52,Male,White,Conservative,No,Full-Time
543b48b5f1392cd41c831f2b92873786,33,Male,White,Conservative,No,Unemployed (and job seeking)
f3fb848d3ddf6cdbe1140f4cebca4f63,47,Female,Asian,Conservative,No,Full-Time
e09da4f822c24b348cb578d9ebcc8d02,24,Male,Other,Conservative,No,Unemployed (and job seeking)
73f7cf371198d14d818dcd218ed356c8,59,Female,White,Conservative,No,Full-Time
ee3dd16b62ecfee3fdccd8d53a84b01d,48,Female,White,Conservative,No,Part-Time
5a0b6ea41603e868dc35874506fd9a9b,74,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
dfe1bdfeb6b94d99972493f2f5de933d,43,Female,White,Conservative,No,Full-Time
a9dc42f3900da2d12301bede97466f58,26,Female,White,Conservative,No,Full-Time
47156bb8fde42e9c98bdb16e5a6553e4,63,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a788708dae679d443081ac10cd4179b0,21,Male,Asian,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
d270a4c6d5712ff36a623059c1e401ec,61,Female,Asian,Conservative,No,Full-Time
0f5d712d222964b85bc7c2b56c80f8ed,53,Female,White,Conservative,No,Full-Time
e8570a28410ceb0fef09b5699bd3c203,37,Male,Mixed,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9843a77a88865cac408d285694a4049e,45,Female,White,Conservative,No,Full-Time
f23d4472ecca1eaa52f0c8e80364f6fe,59,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7071c930a0440cb9624233036dde38b7,38,Female,White,Conservative,No,Full-Time
0d1b9374cc213c9c88d47ace1a089a81,59,Female,White,Conservative,No,Full-Time
9e36de70cb10fa3bdcdd8258a14ec93f,51,Male,White,Conservative,No,Full-Time
5da567ffd9f0cc1157138fcc7bb90520,36,Male,White,Conservative,No,Unemployed (and job seeking)
d1b55a37a99f09a463c450d9092e613b,38,Female,White,Conservative,No,Full-Time
bfa50280c9e65b427e3c88ca3ce57752,57,Male,Mixed,Conservative,No,Unemployed (and job seeking)
